id_gephi,description_n4_eng,x,y,modularity,mod_label,eccentricity,degree,lon,h_closeness,w_degree,cod_p,cod_p1,closeness,eigenvector,weight,betweenness,group_eng,lat,node
118,Guamo,-4.711678028,-28.26603699,5,Zone 5,15,40,-74.974795,0.227509497,459353.5,129,12918,0.155384131,0.13243923,31350,0.00140587, Tolima,4.02926,1013
119,Saldana,-5.462623119,-30.01982117,5,Zone 5,15,40,-75.017821,0.228016082,308130.3,129,12934,0.155506539,0.127751554,14184,0.010887307, Tolima,3.929018,1029
149,Purificacion,-3.953716278,-31.28520203,5,Zone 5,15,28,-74.931367,0.216742944,306017.6,129,12921,0.153570873,0.091062737,29777,3.70E-04, Tolima,3.856684,1016
150,Coello,-3.369170666,-23.76868439,5,Zone 5,15,48,-74.897875,0.24415204,264209.8,129,12939,0.160723009,0.16531793,10043,0.013572281, Tolima,4.286261,1034
155,Venadillo,-3.950120926,-16.26585388,5,Zone 5,14,35,-74.931161,0.235016602,243101,129,12929,0.16577091,0.102627319,19825,0.011666276, Tolima,4.714815,1024
156,Alvarado,-4.334966183,-18.85694885,5,Zone 5,14,36,-74.953211,0.233872361,164373.9,129,12944,0.164802137,0.108989157,8757,0.00891054, Tolima,4.566843,1039
159,Alban,4.661141872,-13.43841553,5,Zone 5,15,40,-74.437772,0.242090995,145818.6,114,11496,0.156220323,0.301342597,5957,0.001258255, Cundinamarca,4.876248,599
160,Guayabal de Siquima,4.146077633,-13.40206909,5,Zone 5,14,37,-74.467283,0.242931272,87561.3,114,114119,0.163763066,0.250655497,3668,0.005825188, Cundinamarca,4.878323,622
214,La Vega,6.37737608,-11.2612381,5,Zone 5,14,38,-74.339439,0.24467055,270488.5,114,11451,0.163899037,0.312593636,14571,0.017189935, Cundinamarca,5.000528,554
215,Nocaima,5.664130211,-10.05392456,5,Zone 5,14,29,-74.380305,0.231463943,140876.1,114,11484,0.160305344,0.212517816,8211,0.003230153, Cundinamarca,5.069435,587
220,Madrid,7.715731621,-15.93373871,5,Zone 5,15,57,-74.2627569,0.260697489,1060586.8,114,11419,0.163275434,0.487766571,83612,0.005658067, Cundinamarca,4.733779,522
221,Funza,8.597243309,-16.2270813,5,Zone 5,15,60,-74.21225,0.265061363,1111981.8,114,11420,0.164035234,0.530557131,80937,0.010455583, Cundinamarca,4.717029,523
229,San Francisco,7.216059208,-11.72158813,5,Zone 5,14,39,-74.291386,0.246376054,208984.6,114,11473,0.164171657,0.328046491,10157,0.009521368, Cundinamarca,4.974252,576
233,La Mesa,4.220585823,-17.71349335,5,Zone 5,15,38,-74.463014,0.245860104,403183.7,114,11426,0.161221823,0.259804574,33241,0.006693457, Cundinamarca,4.632147,529
234,Tena,5.502320766,-17.30241394,5,Zone 5,15,38,-74.389576,0.244846932,199915.3,114,11478,0.16103769,0.276700691,9507,0.004389723, Cundinamarca,4.655623,581
246,El Rosal,7.679653645,-13.85877228,5,Zone 5,15,57,-74.264824,0.260410826,504978.5,114,11441,0.162576182,0.508372696,18847,0.005308762, Cundinamarca,4.85225,544
247,Subachoque,9.291623116,-12.51432037,5,Zone 5,15,54,-74.172465,0.258459266,440142,114,11445,0.162442396,0.5295823,17387,0.003610232, Cundinamarca,4.929001,548
251,Bituima,2.880068064,-13.49846649,5,Zone 5,14,29,-74.53982,0.233998479,46451.8,114,114124,0.162228797,0.170129459,2468,0.003916248, Cundinamarca,4.87282,627
254,Espinal,-3.132957697,-26.15651703,5,Zone 5,15,49,-74.884341,0.24714572,732354.6,129,12912,0.161591356,0.165023073,75828,0.02266614, Tolima,4.149819,1007
259,Piedras,-3.025166273,-19.27370453,5,Zone 5,14,27,-74.878165,0.227269862,79568.2,129,12953,0.164171657,0.081025092,5705,0.00739936, Tolima,4.54304,1048
265,Nimaima,5.57258749,-9.054878235,5,Zone 5,14,23,-74.38555,0.222277857,89393.8,114,11492,0.158681672,0.139823016,7213,0.001100791, Cundinamarca,5.12645,595
266,Melgar,1.0725528,-25.21585083,5,Zone 5,15,48,-74.643383,0.246388217,544867.2,129,12915,0.161750246,0.18483561,37224,0.018969268, Tolima,4.203572,1010
267,Carmen de Apicala,-0.182845116,-26.10170746,5,Zone 5,15,41,-74.715312,0.238253936,184662.6,129,12943,0.159167876,0.156730629,8956,0.003000656, Tolima,4.152951,1038
276,Tocaima,1.237660885,-20.77906799,5,Zone 5,15,37,-74.633923,0.237901885,276787.4,114,11442,0.159039639,0.151182951,18790,0.001237314, Cundinamarca,4.457055,545
277,Agua de Dios,0.611489117,-22.18591309,5,Zone 5,15,37,-74.6698,0.228452893,211540.6,114,11468,0.154945055,0.148738698,10634,2.56E-04, Cundinamarca,4.376688,571
281,Suarez,-2.217200994,-27.94469452,5,Zone 5,15,37,-74.831872,0.225652016,106352.3,129,12957,0.155261916,0.129416375,4554,6.41E-04, Tolima,4.047626,1052
282,Cota,10.50190353,-14.61157227,5,Zone 5,15,59,-74.103121,0.264605436,706768.3,114,11432,0.163980728,0.568704156,26463,0.00751544, Cundinamarca,4.809271,535
297,Fusagasuga,5.986701965,-22.73792267,5,Zone 5,15,40,-74.361823,0.242195801,790892.5,114,11413,0.160149278,0.226000378,145039,0.005571387, Cundinamarca,4.345152,516
298,Pasca,7.065804005,-23.37947845,5,Zone 5,15,25,-74.299995,0.230936333,153806.8,114,11459,0.158860454,0.133566598,12584,4.55E-04, Cundinamarca,4.308498,562
315,Choachi,13.6461668,-19.52548981,5,Zone 5,16,18,-73.922968,0.219729362,89190.8,114,11469,0.149817851,0.125952132,10487,0.001396096, Cundinamarca,4.528659,572
316,Ubaque,13.44175434,-20.32762909,5,Zone 5,16,10,-73.93468,0.197504345,40562.6,114,11497,0.14209617,0.035483885,5887,7.73E-05, Cundinamarca,4.482842,600
339,Mariquita,-3.176486254,-7.774627686,5,Zone 5,13,27,-74.886835,0.229098724,249663.6,129,12916,0.168977915,0.058005994,33347,0.014796864, Tolima,5.199505,1011
340,Honda,-0.562785864,-7.676261902,5,Zone 5,13,35,-74.737081,0.239808185,262830.6,129,12925,0.172101133,0.080863164,23830,0.066625589, Tolima,5.205118,1020
347,Bojaca,6.336587906,-15.95407104,5,Zone 5,15,49,-74.341776,0.248288225,340502.1,114,11458,0.156542427,0.417859095,12749,9.99E-04, Cundinamarca,4.732618,561
351,Viota,3.184209108,-21.09812927,5,Zone 5,15,27,-74.522394,0.228214075,165369.2,114,11457,0.156517602,0.130510161,13317,1.97E-04, Cundinamarca,4.438829,560
356,Facatativa,6.123081684,-14.59908295,5,Zone 5,15,51,-74.354009,0.251268637,1201251.5,114,11414,0.157165605,0.43430508,141762,0.00180434, Cundinamarca,4.809984,517
395,Zipacon,5.668598175,-15.48093414,5,Zone 5,15,45,-74.380049,0.246093021,172557.1,114,114100,0.156418384,0.38097737,5808,7.54E-04, Cundinamarca,4.759634,603
401,Falan,-4.314004421,-9.101486206,5,Zone 5,14,21,-74.95201,0.215622194,102244.7,129,12941,0.158554217,0.04922179,9188,2.12E-04, Tolima,5.1237899,1036
402,Palocabildo,-5.565859318,-9.179153442,5,Zone 5,14,16,-75.023736,0.201266377,68738.2,129,12942,0.153284672,0.031892701,9052,4.86E-04, Tolima,5.119358,1037
411,Silvania,5.376552105,-21.9392395,5,Zone 5,15,39,-74.396782,0.240507182,343951.4,114,11436,0.159812176,0.235916784,22076,0.003253333, Cundinamarca,4.39078,539
412,Tibacuy,4.403391361,-22.6909256,5,Zone 5,15,26,-74.45254,0.230716812,73943,114,114107,0.158732711,0.144929432,4839,4.78E-04, Cundinamarca,4.347837,610
417,Vergara,6.281138897,-9.198883057,5,Zone 5,15,18,-74.344953,0.210066743,70943.5,114,11489,0.148981132,0.112524495,7731,3.73E-05, Cundinamarca,5.118232,592
418,Girardot,-1.71575737,-23.44777679,5,Zone 5,14,49,-74.8031414,0.249401221,737403,114,11417,0.168516305,0.173951434,107324,0.008071349, Cundinamarca,4.3045959,520
436,Villeta,4.092339039,-11.06539917,5,Zone 5,14,31,-74.470362,0.236548294,230005.9,114,11433,0.162763852,0.193867837,25617,0.006446043, Cundinamarca,5.011706,536
437,Sasaima,4.726242542,-11.90215302,5,Zone 5,14,30,-74.434042,0.22876738,138090.3,114,11466,0.160409556,0.172014626,10868,0.002084919, Cundinamarca,4.963945,569
442,Mosquera,8.285684586,-16.41960907,5,Zone 5,15,61,-74.230101,0.266638886,1098201.8,114,11418,0.166217582,0.512747627,91282,0.023383954, Cundinamarca,4.706035,521
462,Viani,2.518837214,-13.44715881,5,Zone 5,14,29,-74.560517,0.241037478,68009.8,114,114114,0.167572156,0.155576699,4239,0.006292305, Cundinamarca,4.875749,617
463,San Juan de Rio Seco,1.440468192,-13.95264435,5,Zone 5,14,27,-74.622303,0.236811106,88531.1,114,11477,0.166329626,0.117680772,9674,0.003357287, Cundinamarca,4.846891,580
466,Soacha,8.606031418,-18.57891083,5,Zone 5,15,55,-74.2117465,0.264426064,2000927.9,114,11412,0.164390406,0.457595937,556268,0.063982193, Cundinamarca,4.5827227,515
467,Sibate,7.775472164,-20.28964996,5,Zone 5,15,45,-74.259334,0.255028901,582700.4,114,11422,0.163086583,0.348259232,41255,0.01858917, Cundinamarca,4.485011,525
496,Beltran,-0.630190492,-14.7567215,5,Zone 5,14,43,-74.740943,0.240089877,65778.3,114,114125,0.1640625,0.139642977,2322,0.005962998, Cundinamarca,4.800984,628
502,Ambalema,-1.079752326,-15.07457733,5,Zone 5,14,38,-74.766701,0.233892647,117576,129,12949,0.162763852,0.111247275,6521,0.002838865, Tolima,4.782836,1044
506,San Antonio del Tequendama,6.155543327,-17.99187469,5,Zone 5,15,34,-74.3521491,0.236079512,220347,114,11456,0.155213084,0.272081256,13341,3.51E-04, Cundinamarca,4.6162489,559
523,Granada,6.079937458,-19.60298157,5,Zone 5,15,49,-74.356481,0.256498401,258211.2,114,11480,0.162656559,0.348913465,9440,0.028977703, Cundinamarca,4.524233,583
524,Jerusalen,0.203012288,-18.91912079,5,Zone 5,14,29,-74.693204,0.227999368,53564.3,114,114123,0.162068966,0.112436417,2660,0.001017818, Cundinamarca,4.563292,626
530,Quetame,14.68961239,-23.003479,5,Zone 5,16,18,-73.863183,0.214546508,69345,114,11491,0.149003623,0.049034081,7344,0.021215373, Cundinamarca,4.32998,594
534,San Luis,-6.811081886,-26.44132996,5,Zone 5,15,29,-75.095082,0.217080668,219694.5,129,12932,0.153570873,0.094577668,19117,3.27E-04, Tolima,4.133543,1027
539,Caqueza,13.23221016,-21.67917633,5,Zone 5,16,19,-73.946686,0.217045664,142069.5,114,11444,0.149387014,0.085540456,17396,0.02015685, Cundinamarca,4.4056369,547
541,Une,11.85867023,-21.73259735,5,Zone 5,16,16,-74.025384,0.213032782,78257.8,114,11476,0.148644578,0.074311292,9681,0.002299049, Cundinamarca,4.402585,579
542,Chipaque,11.51630688,-21.02189636,5,Zone 5,16,29,-74.045,0.232637645,127376.7,114,11483,0.151450054,0.219509106,8401,0.013361988, Cundinamarca,4.4431839,586
551,Cabrera,3.851151943,-29.04409027,5,Zone 5,16,7,-74.484181,0.184570757,15020.7,114,114112,0.139387092,0.017093029,4411,1.83E-06, Cundinamarca,3.98479,615
552,Venecia,3.960987091,-27.22159576,5,Zone 5,15,17,-74.4778879,0.213154008,36567.6,114,114116,0.153475354,0.065589069,4093,1.99E-04, Cundinamarca,4.088952,619
564,Nilo,1.481797576,-23.39976501,5,Zone 5,15,42,-74.619935,0.233342468,315989.6,114,11438,0.157215674,0.156113542,20339,4.67E-04, Cundinamarca,4.307339,541
586,Pandi,3.806296825,-25.44198608,5,Zone 5,15,29,-74.486751,0.228247847,93275,114,114101,0.156368821,0.122591121,5729,4.34E-04, Cundinamarca,4.19065,604
587,Icononzo,3.021387339,-25.69048309,5,Zone 5,15,27,-74.531723,0.221816622,107768,129,12937,0.154411765,0.102178428,10604,4.68E-04, Tolima,4.17645,1032
589,Natagaima,-6.777938366,-35.32823944,5,Zone 5,15,30,-75.093183,0.218772649,255437.4,129,12927,0.155653682,0.078363926,22320,0.030456088, Tolima,3.625529,1022
598,La Calera,12.84919739,-16.16592407,5,Zone 5,15,45,-73.968631,0.254051569,479539.6,114,11429,0.162710188,0.501030909,28908,0.002225099, Cundinamarca,4.720521,532
602,Guaduas,1.910694718,-10.0914917,5,Zone 5,13,28,-74.595361,0.233402289,210755.3,114,11423,0.169938017,0.079128545,41142,0.036516011, Cundinamarca,5.067291,526
603,Cachipay,2.410574436,-6.596244812,5,Zone 5,13,25,-74.56672,0.227583921,115799.8,114,11475,0.16593813,0.055577716,9740,0.019889147, Cundinamarca,5.26674,578
604,Fomeque,14.12803459,-20.25924683,5,Zone 5,16,9,-73.895359,0.196997759,41652.1,114,11461,0.142075716,0.034867073,12227,5.76E-05, Cundinamarca,4.486748,564
617,Coyaima,-8.54791069,-32.28829956,5,Zone 5,15,23,-75.194595,0.212943552,240339.1,129,12923,0.153308481,0.072583549,28443,7.95E-04, Tolima,3.799339,1018
635,Caparrapi,3.735453844,-5.213165283,5,Zone 5,13,11,-74.49081,0.205017981,82347.3,114,11447,0.160175268,0.014756038,16748,0.002283733, Cundinamarca,5.345645,550
654,Puerto Salgar,0.910062611,-3.078399658,5,Zone 5,13,19,-74.652693,0.21619892,130926.2,114,11440,0.164554852,0.034893246,19996,0.003802671, Cundinamarca,5.467414,543
661,Valle de San Juan,-7.183969975,-25.31414795,5,Zone 5,15,27,-75.1164469,0.221688185,85600.8,129,12950,0.156072106,0.090387913,6427,0.001323452, Tolima,4.197955,1045
664,Supata,8.190651894,-10.19108582,5,Zone 5,15,23,-74.235546,0.217952592,60111.9,114,114105,0.150274056,0.173341221,5036,6.34E-05, Cundinamarca,5.061607,608
674,Fosca,13.36776924,-22.84644318,5,Zone 5,17,9,-73.938919,0.18289442,36331.9,114,11486,0.132679124,0.016041449,7968,9.60E-06, Cundinamarca,4.338952,589
683,Quebradanegra,3.937318802,-9.207839966,5,Zone 5,14,17,-74.479244,0.215398746,44805.1,114,114109,0.156865861,0.08453202,4761,5.05E-04, Cundinamarca,5.117721,612
694,Ortega,-9.001888275,-29.90045166,5,Zone 5,15,25,-75.220606,0.213534569,242476.7,129,12917,0.153237075,0.07831806,32164,0.003274762, Tolima,3.935841,1012
702,Arbelaez,5.040890217,-24.00440216,5,Zone 5,15,25,-74.416014,0.230936333,143341.3,114,11460,0.158860454,0.133566598,12449,4.55E-04, Cundinamarca,4.272793,563
716,La Dorada,0.643184304,-2.985565186,5,Zone 5,13,19,-74.667984,0.21619892,210472.4,107,10712,0.164554852,0.034893246,78540,0.003802671, Caldas,5.472709,327
734,El Colegio,11.11225605,-18.0166626,5,Zone 5,15,52,-74.0681504,0.260400775,470752.4,114,11435,0.163654452,0.501164556,22247,0.011079958, Cundinamarca,4.6148335,538
735,La Pena,5.439054012,-7.755302429,5,Zone 5,15,15,-74.3932009,0.201924002,45966.1,114,11493,0.145168407,0.05424609,7052,4.68E-04, Cundinamarca,5.2006078,596
741,Cunday,0.225945905,-27.71938324,5,Zone 5,15,22,-74.69189,0.210305067,80990.6,129,12940,0.151543068,0.078358059,9368,2.36E-04, Tolima,4.060503,1035
743,Victoria,-3.593200922,-5.702056885,5,Zone 5,13,19,-74.910711,0.214158579,78743.7,107,10733,0.162817552,0.03648894,8020,0.004738567, Caldas,5.317755,348
746,Puerto Triunfo,1.235688686,4.170333862,5,Zone 5,13,11,-74.634036,0.211373159,103227.5,102,10259,0.166807504,0.014426539,21745,0.079917767, Antioquia,5.8807,66
747,Puerto Boyaca,1.94500792,5.864280701,5,Zone 5,13,9,-74.593395,0.209937833,126821,106,10615,0.166666667,0.011337994,56930,0.061998006, Boyaca,5.977237,222
748,San Bernardo,4.943989754,-25.63809204,5,Zone 5,15,16,-74.421566,0.212647422,67150.1,114,11467,0.153451493,0.064155262,10801,5.28E-05, Cundinamarca,4.179444,570
756,Anolaima,4.203062534,-15.44408417,5,Zone 5,15,28,-74.464018,0.225289239,137205.9,114,11462,0.153427639,0.200836252,11894,4.55E-05, Cundinamarca,4.761738,565
762,Bogota,11.09749889,-18.04284668,5,Zone 5,15,52,-74.0689959,0.260400775,2092935.5,114,11411,0.163654452,0.501164556,8281030,0.011079958, Cundinamarca,4.6133379,514
781,Paime,9.634911537,-4.775268555,5,Zone 5,16,3,-74.152796,0.173291998,6303.4,114,114115,0.132768362,0.006937518,4167,0, Cundinamarca,5.370625,618
782,Villagomez,8.895362854,-6.481269836,5,Zone 5,16,5,-74.195169,0.176061333,6347.7,114,114127,0.133090615,0.009205216,2171,1.01E-05, Cundinamarca,5.2733,630
783,Chaguani,1.937311053,-12.15344238,5,Zone 5,14,16,-74.593836,0.218260589,30041.2,114,114118,0.15792,0.058888836,3960,2.82E-04, Cundinamarca,4.949601,621
793,Fresno,-5.785316944,-8.575721741,5,Zone 5,14,18,-75.03631,0.209728586,135892.9,129,12920,0.157541899,0.034595737,29794,0.004939287, Tolima,5.153793,1015
795,Yacopi,6.393345833,-3.208145142,5,Zone 5,14,5,-74.338524,0.181882791,23720.2,114,11446,0.144403804,0.003686593,17160,0.003106669, Cundinamarca,5.460014,549
796,La Palma,5.482999802,-4.988998413,5,Zone 5,14,7,-74.390683,0.200330695,30535.4,114,11465,0.150917431,0.014271104,11096,8.94E-04, Cundinamarca,5.358433,568
799,utica,3.898694515,-7.980041504,5,Zone 5,14,18,-74.481457,0.219332424,45094.1,114,114104,0.159142212,0.062667519,5042,0.002388998, Cundinamarca,5.187784,607
800,Casabianca,-7.241044044,-9.89389801,5,Zone 5,14,7,-75.119717,0.19585779,25092.1,129,12948,0.155042413,0.009521491,6583,7.14E-04, Tolima,5.078568,1043
814,Libano,-6.253396988,-12.65525818,5,Zone 5,14,16,-75.063129,0.211586396,101550,129,12914,0.158122397,0.041451545,39665,8.26E-04, Tolima,4.920956,1009
829,Puli,-0.15294762,-16.83004761,5,Zone 5,14,18,-74.713599,0.220907169,25350,114,114120,0.161353605,0.067237483,3038,1.26E-04, Cundinamarca,4.6825979,623
830,El Penon,7.234489918,-6.913787842,5,Zone 5,15,11,-74.29033,0.194044622,23519.8,114,114110,0.143209518,0.028902556,4759,2.14E-04, Cundinamarca,5.248623,613
843,Ibague,-9.382928848,-20.99577332,5,Zone 5,15,28,-75.242438,0.221367347,407684.4,129,12911,0.155874921,0.094478946,574573,0.001216795, Tolima,4.444676,1006
848,San Juanito,17.95327377,-20.7640152,5,Zone 5,18,1,-73.6761889,0.138185609,1300.5,120,12038,0.114847568,2.54E-04,2270,0, Meta,4.457915,751
849,El Calvario,17.31139183,-22.61224365,5,Zone 5,17,2,-73.712966,0.166437624,2258,120,12039,0.129731861,0.001614252,2220,0.001658272, Meta,4.352332,752
850,Ataco,-11.81398106,-35.93088913,5,Zone 5,16,10,-75.381727,0.190220502,78906.9,129,12926,0.141323024,0.024314212,22818,0.001658627, Tolima,3.591068,1021
851,Chaparral,-13.59861469,-33.60907745,5,Zone 5,16,11,-75.483979,0.19089595,127692,129,12913,0.141363506,0.025311845,47397,0.001836311, Tolima,3.723827,1008
852,Quipile,2.491034269,-15.77978516,5,Zone 5,15,19,-74.56211,0.217229703,57680.8,114,11485,0.152173913,0.113403078,8143,1.98E-05, Cundinamarca,4.74257,588
856,Villahermosa,-7.211772919,-10.737854,5,Zone 5,15,3,-75.1180399,0.170963358,14123.1,129,12938,0.139643463,0.003029356,10463,2.80E-07, Tolima,5.030401,1033
861,Marquetalia,-6.051270485,-6.012153625,5,Zone 5,14,8,-75.051548,0.188309847,50150.2,107,10725,0.150159744,0.009197115,15011,0.001104949, Caldas,5.300064,340
867,Pensilvania,-7.969003201,-4.573936462,5,Zone 5,15,2,-75.161426,0.158610575,19412.8,107,10719,0.134230926,9.44E-04,26342,0, Caldas,5.38211,334
868,Manzanares,-7.837543488,-6.786132813,5,Zone 5,14,7,-75.1538939,0.18969795,48770.6,107,10721,0.152314815,0.005834314,22623,0.002763618, Caldas,5.255906,336
875,San Cayetano,11.08517551,-5.991851807,5,Zone 5,16,4,-74.069702,0.182707701,8180.2,114,114103,0.137829912,0.014101716,5356,1.44E-04, Cundinamarca,5.301222,606
885,Topaipi,7.039990425,-5.386184692,5,Zone 5,15,4,-74.301474,0.18077204,7859,114,114111,0.137159533,0.008686967,4482,1.88E-04, Cundinamarca,5.335775,614
894,Rovira,-9.334774971,-24.59051514,5,Zone 5,15,12,-75.239679,0.198485394,77472.2,129,12928,0.148109244,0.043449293,20255,7.01E-08, Tolima,4.239304,1023
902,Pacho,9.633654594,-8.853912354,5,Zone 5,15,31,-74.152868,0.22886584,215327.9,114,11430,0.152999535,0.297952639,27977,0.006105179, Cundinamarca,5.137918,533
914,San Antonio,-13.52674198,-30.28081512,5,Zone 5,16,4,-75.479861,0.166797533,22294,129,12935,0.132983023,0.003664628,14059,0.001685177, Tolima,3.914099,1030
919,Anzoategui,-6.789562225,-17.71150208,5,Zone 5,15,7,-75.093849,0.18629682,41971.6,129,12931,0.144150723,0.0198955,19278,0, Tolima,4.632261,1026
928,Cajamarca,-12.6014204,-21.04626465,5,Zone 5,15,11,-75.426844,0.22145525,72890.3,129,12930,0.158809332,0.043396858,19596,0.133691197, Tolima,4.441792,1025
933,Gutierrez,12.25341129,-24.31465149,5,Zone 5,17,5,-74.002767,0.178361685,9350,114,114113,0.132163899,0.010656038,4386,0, Cundinamarca,4.255066,616
935,Samana,-5.002604961,-4.031578064,5,Zone 5,14,3,-74.9914639,0.182112745,17772.6,107,10720,0.146962478,0.00430374,25798,0, Caldas,5.413047,335
942,Santa Isabel,-6.857245922,-16.28846741,5,Zone 5,15,6,-75.097727,0.185486283,15951.7,129,12952,0.14406656,0.017199706,6301,0, Tolima,4.7135239,1047
949,Norcasia,-3.223994017,-1.169662476,5,Zone 5,14,4,-74.889557,0.185733626,12466.4,107,10735,0.148131472,0.006744116,6175,8.85E-08, Caldas,5.576269,350
957,Villarrica,1.815469623,-29.8861084,5,Zone 5,16,5,-74.600817,0.179920878,9262.9,129,12954,0.137465181,0.011594446,5177,3.80E-07, Tolima,3.936661,1049
970,Herveo,-8.218654633,-9.866531372,5,Zone 5,14,5,-75.17573,0.190831815,17015.7,129,12946,0.148981132,0.007327144,7693,0.006742435, Tolima,5.0801299,1041
986,Rioblanco,-17.02907753,-36.9830513,5,Zone 5,17,2,-75.68053,0.153064,14883.1,129,12924,0.123901582,0.001242338,24139,0, Tolima,3.5309,1019
999,Marulanda,-9.684294701,-6.286956787,5,Zone 5,15,1,-75.259705,0.153930287,1776.1,107,10737,0.132199304,4.24E-04,3379,0, Caldas,5.2843859,352
1009,Planadas,-16.3883152,-42.81656265,5,Zone 5,17,1,-75.643817,0.15213526,7104.9,129,12919,0.123839398,8.79E-04,30117,0, Tolima,3.197241,1014
1013,Roncesvalles,-15.7074213,-28.59746552,5,Zone 5,17,1,-75.6048047,0.138278336,2222,129,12951,0.117388202,3.27E-04,6363,0, Tolima,4.0103171,1046
12,Suan,-3.054208517,82.67177582,6,Zone 6,20,38,-74.879829,0.157623888,226746.1,104,10432,0.095537702,0.096534376,8369,8.36E-04, Atlantico,10.332392,170
13,Calamar,-3.662926912,81.19870758,6,Zone 6,20,38,-74.914706,0.157623888,444090.9,105,10525,0.095537702,0.097052175,24573,5.85E-04, Bolivar,10.249349,186
74,Palmar de Varela,-0.880278707,89.91571808,6,Zone 6,20,33,-74.755272,0.158481812,489580,104,10421,0.100274307,0.083169462,25902,0.001575323, Atlantico,10.74044,159
75,Ponedera,-0.845529199,88.16321564,6,Zone 6,20,39,-74.753281,0.163209944,511862.1,104,10423,0.100560367,0.096294945,23578,0.003545691, Atlantico,10.641772,161
96,Malambo,-1.219071507,91.9970932,6,Zone 6,21,31,-74.7746834,0.1523677,1176734.8,104,10413,0.097279716,0.079697676,129168,8.86E-04, Atlantico,10.8575824,151
97,Santo Tomas,-0.901693881,90.32158661,6,Zone 6,20,32,-74.756499,0.157975226,496261.3,104,10422,0.10026412,0.08127193,25785,0.001553524, Atlantico,10.763286,160
129,Baranoa,-3.668686628,90.91327667,6,Zone 6,21,34,-74.915036,0.153887457,884146.7,104,10415,0.097308489,0.086166657,60110,0.001313727, Atlantico,10.796589,153
130,Usiacuri,-4.741924286,89.92856598,6,Zone 6,21,35,-74.976528,0.154225181,259899.6,104,10431,0.097308489,0.090566022,9560,7.59E-04, Atlantico,10.741163,169
139,Santa Rosa,-11.58314323,84.68395233,6,Zone 6,20,30,-75.368501,0.149320307,385619.3,105,10523,0.09495863,0.080436717,24694,6.63E-05, Bolivar,10.445791,184
140,Villanueva,-9.954227448,84.65254974,6,Zone 6,20,28,-75.275171,0.148307136,299647.1,105,10532,0.094940362,0.075424693,20624,5.03E-05, Bolivar,10.444021,193
151,Polonuevo,-2.588781595,90.57360077,6,Zone 6,21,32,-74.853162,0.152874286,388434.4,104,10426,0.097289305,0.08188293,15766,0.001001364, Atlantico,10.777471,164
161,Santa Lucia,-4.479548931,82.52217865,6,Zone 6,20,38,-74.961495,0.157623888,266331.4,104,10429,0.095537702,0.097052175,11194,5.85E-04, Atlantico,10.323959,167
167,Galapa,-3.123916864,92.73183441,6,Zone 6,21,32,-74.883823,0.152874286,804835.7,104,10416,0.097289305,0.082024163,47541,9.58E-04, Atlantico,10.898923,154
207,San Juan Nepomuceno,-6.614662647,75.91204071,6,Zone 6,19,37,-75.083828,0.17153799,405464.4,105,10520,0.104223865,0.087948728,34012,0.012912852, Bolivar,9.95114,181
208,San Jacinto,-7.255076408,73.85144806,6,Zone 6,19,32,-75.120521,0.17050552,295661.3,105,10529,0.104356101,0.07722825,21644,0.008373976, Bolivar,9.834832,190
235,Luruaco,-7.634964466,87.59172821,6,Zone 6,21,33,-75.142287,0.144557631,473332,104,10418,0.092156863,0.087691265,28249,8.41E-06, Atlantico,10.60959,156
236,Santa Catalina,-10.13502598,87.5125351,6,Zone 6,21,33,-75.28553,0.146082761,283516.4,105,10541,0.092441697,0.086571779,13677,2.37E-05, Bolivar,10.60513,202
252,Sabanagrande,-0.879039526,90.79213715,6,Zone 6,20,30,-74.755201,0.156962055,481902.9,104,10417,0.100243754,0.077305474,34369,0.001361548, Atlantico,10.789771,155
255,Campo de La Cruz,-3.091732979,83.51509857,6,Zone 6,20,38,-74.881979,0.157623888,329307,104,10427,0.095537702,0.096939435,14927,8.92E-04, Atlantico,10.379923,165
256,Candelaria,-3.074103355,84.93038177,6,Zone 6,20,37,-74.8809689,0.154386163,297663,104,10428,0.095205942,0.095163449,12573,3.40E-04, Atlantico,10.459676,166
269,Soledad,-1.644715428,93.05400848,6,Zone 6,21,30,-74.799071,0.151861114,1836252.2,104,10412,0.097270129,0.076722809,683486,7.81E-04, Atlantico,10.9170486,150
285,San Estanislao,-7.808677197,83.8539505,6,Zone 6,20,37,-75.15224,0.154386163,314402.3,105,10536,0.095205942,0.094681787,16670,2.16E-04, Bolivar,10.39902,197
287,Manati,-4.44247818,84.74515533,6,Zone 6,20,37,-74.959371,0.154048439,309072.2,104,10425,0.095187578,0.09555348,16473,3.25E-04, Atlantico,10.449239,163
302,Juan de Acosta,-5.77742815,91.49080658,6,Zone 6,21,33,-75.035858,0.14531751,359788,104,10424,0.09220852,0.08640232,17708,2.35E-05, Atlantico,10.829092,162
303,Tubara,-4.756340981,92.26686859,6,Zone 6,21,31,-74.977354,0.152198838,219734.9,104,10430,0.097270129,0.079009158,11012,6.88E-04, Atlantico,10.872762,168
304,Cartagena,-13.51914501,83.71250153,6,Zone 6,20,26,-75.4794257,0.151740258,790163.8,105,10511,0.095463778,0.067524289,1047321,7.81E-04, Bolivar,10.3910485,172
305,Turbaco,-12.35407257,82.71163177,6,Zone 6,20,28,-75.412672,0.152753429,579346.5,105,10515,0.095482248,0.073936503,76218,7.85E-04, Bolivar,10.334638,176
