source,target,distance_m,time_h,traf_t,strength,type
260,266,68225,1.399722222,10074.9,1.399722222,type1
67,69,85982,1.4,13303.3,1.4,type1
59,60,57276,1.400277778,9000,1.400277778,type1
97,104,83958,1.400277778,6130.1,1.400277778,type1
334,341,86640,1.400277778,99825.4,1.400277778,type1
59,190,108423,1.400555556,22167.9,1.400555556,type1
95,108,92093,1.400833333,19262,1.400833333,type1
17,25,107862,1.401388889,17607.8,1.401388889,type1
45,204,114719,1.401944444,25521.3,1.401944444,type1
182,281,74693,1.402222222,9671.2,1.402222222,type1
203,206,100728,1.4025,51562.7,1.4025,type1
175,294,62115,1.403055556,11180.6,1.403055556,type1
260,272,43970,1.403611111,4738.7,1.403611111,type1
300,308,41154,1.404166667,8546.6,1.404166667,type1
86,310,92005,1.404166667,10259,1.404166667,type1
99,107,95239,1.404444444,67351.2,1.404444444,type1
190,192,89957,1.405833333,16614.4,1.405833333,type1
198,309,97375,1.406666667,67117.1,1.406666667,type1
53,192,94064,1.407222222,24209.7,1.407222222,type1
102,241,97982,1.4075,10607.2,1.4075,type1
104,105,76840,1.408055556,3843.4,1.408055556,type1
201,206,63449,1.408611111,49511.4,1.408611111,type1
232,322,102126,1.408611111,13617.5,1.408611111,type1
120,128,102599,1.408611111,6742.5,1.408611111,type1
202,205,98617,1.410555556,58368.3,1.410555556,type1
99,317,87698,1.411944444,38970.7,1.411944444,type1
97,108,90782,1.4125,17087.5,1.4125,type1
22,34,112153,1.4125,3832.2,1.4125,type1
53,199,94895,1.413055556,28691,1.413055556,type1
194,198,73550,1.413888889,27910.3,1.413888889,type1
298,306,75286,1.413888889,2993.5,1.413888889,type1
142,148,82908,1.413888889,16375.4,1.413888889,type1
124,133,95356,1.413888889,5889.3,1.413888889,type1
49,193,114877,1.413888889,15444.8,1.413888889,type1
47,109,117502,1.414166667,81877.4,1.414166667,type1
89,93,83212,1.414444444,17653.4,1.414444444,type1
235,240,111138,1.414444444,10287.7,1.414444444,type1
49,60,61621,1.415,7001.5,1.415,type1
49,190,112768,1.415,13136.8,1.415,type1
124,138,95100,1.415277778,5930.5,1.415277778,type1
89,323,105489,1.415277778,16987.3,1.415277778,type1
294,297,75359,1.415555556,10007.1,1.415555556,type1
17,30,95016,1.415833333,22553.2,1.415833333,type1
62,91,100182,1.416111111,54629.4,1.416111111,type1
169,291,80459,1.416666667,6946.7,1.416666667,type1
57,96,107255,1.417222222,69049.9,1.417222222,type1
93,314,104031,1.418333333,13644.9,1.418333333,type1
232,240,125197,1.418888889,14471.6,1.418888889,type1
155,160,85371,1.419166667,14695.8,1.419166667,type1
189,193,110942,1.419722222,21713.2,1.419722222,type1
87,96,81900,1.42,58037.2,1.42,type1
264,268,69378,1.421111111,24414.6,1.421111111,type1
48,205,111026,1.421111111,71510.8,1.421111111,type1
271,278,64493,1.421388889,12684.2,1.421388889,type1
58,202,105864,1.421666667,22922.2,1.421666667,type1
168,183,68396,1.421944444,37353.1,1.421944444,type1
159,237,107786,1.421944444,26988.9,1.421944444,type1
118,134,77517,1.422222222,3567.9,1.422222222,type1
106,238,96507,1.423333333,11651.7,1.423333333,type1
187,197,47366,1.424444444,12794.8,1.424444444,type1
94,322,97184,1.425833333,8186.3,1.425833333,type1
66,69,86695,1.426944444,20487.3,1.426944444,type1
98,133,106710,1.427222222,15017.1,1.427222222,type1
47,198,115602,1.4275,46636.1,1.4275,type1
48,86,95814,1.427777778,30374.1,1.427777778,type1
92,133,100272,1.427777778,18554.9,1.427777778,type1
157,310,107848,1.428055556,11925.8,1.428055556,type1
55,109,88396,1.428333333,17649.1,1.428333333,type1
102,231,109891,1.428333333,11966.5,1.428333333,type1
133,310,124892,1.43,8754.5,1.43,type1
64,72,84267,1.430277778,46390.8,1.430277778,type1
37,258,81148,1.430555556,120851.6,1.430555556,type1
256,257,65785,1.432222222,22263.1,1.432222222,type1
297,302,80223,1.432777778,9485.9,1.432777778,type1
190,195,94589,1.433888889,25415.3,1.433888889,type1
174,179,53061,1.434166667,12188.7,1.434166667,type1
17,32,127386,1.435,18309,1.435,type1
17,33,127386,1.435,13618.9,1.435,type1
98,195,101728,1.436388889,35593.9,1.436388889,type1
107,237,124181,1.436388889,23456.2,1.436388889,type1
87,102,79484,1.437222222,41192.4,1.437222222,type1
53,197,117668,1.437222222,40404.1,1.437222222,type1
337,339,66249,1.437777778,43628.3,1.437777778,type1
160,321,106647,1.437777778,8629.7,1.437777778,type1
163,283,78482,1.438611111,5027.1,1.438611111,type1
158,319,96117,1.438611111,38805.2,1.438611111,type1
182,185,63234,1.441388889,6453.8,1.441388889,type1
278,328,92513,1.441388889,12468.1,1.441388889,type1
186,199,100045,1.441388889,26585.1,1.441388889,type1
154,319,92722,1.441666667,22370.6,1.441666667,type1
94,321,94734,1.441944444,7472.1,1.441944444,type1
199,201,89974,1.442222222,29325.6,1.442222222,type1
215,219,90957,1.442222222,13409.1,1.442222222,type1
156,323,113620,1.4425,18775.1,1.4425,type1
68,73,68184,1.443055556,13607.8,1.443055556,type1
337,340,93618,1.443055556,55664.7,1.443055556,type1
191,193,105938,1.443055556,13373.6,1.443055556,type1
42,65,89787,1.443611111,9630.3,1.443611111,type1
96,322,129084,1.444444444,13573.4,1.444444444,type1
333,343,82671,1.4475,19750.4,1.4475,type1
99,314,117162,1.447777778,37330.3,1.447777778,type1
311,314,73142,1.448333333,13986.8,1.448333333,type1
173,305,74227,1.448888889,2914,1.448888889,type1
20,151,85433,1.448888889,5841.9,1.448888889,type1
297,303,83009,1.45,8214.4,1.45,type1
55,201,76534,1.450833333,14315.6,1.450833333,type1
262,271,62112,1.451111111,16708.7,1.451111111,type1
22,37,115636,1.451388889,8800.3,1.451388889,type1
48,102,95749,1.452222222,54249.8,1.452222222,type1
53,86,98299,1.453055556,22477.7,1.453055556,type1
269,279,48559,1.453888889,16220.2,1.453888889,type1
52,192,82782,1.455,24473.7,1.455,type1
58,91,115931,1.455,21516.5,1.455,type1
19,24,110890,1.455277778,52408,1.455277778,type1
271,283,67471,1.455833333,4428,1.455833333,type1
59,204,115828,1.456111111,66043.4,1.456111111,type1
88,203,125658,1.456111111,38050.4,1.456111111,type1
175,296,58711,1.456388889,8316.5,1.456388889,type1
336,342,70970,1.456666667,31886.1,1.456666667,type1
305,326,89260,1.4575,15704.9,1.4575,type1
94,313,102071,1.458055556,10673.8,1.458055556,type1
56,190,81223,1.458888889,10318,1.458888889,type1
62,192,91230,1.458888889,26116.3,1.458888889,type1
64,239,115720,1.459166667,10610.6,1.459166667,type1
88,94,91566,1.459444444,13782.7,1.459444444,type1
52,199,83613,1.460833333,29259.3,1.460833333,type1
326,343,87844,1.461666667,20154.7,1.461666667,type1
247,254,79583,1.461944444,13969.2,1.461944444,type1
89,104,91310,1.462222222,6136.3,1.462222222,type1
160,313,110655,1.462777778,13136.9,1.462777778,type1
229,230,28167,1.463888889,4936.5,1.463888889,type1
53,205,117567,1.464444444,39247.6,1.464444444,type1
62,199,92060,1.465,31661.4,1.465,type1
190,309,101401,1.465555556,25114.7,1.465555556,type1
91,133,104657,1.467222222,18380.4,1.467222222,type1
134,135,95927,1.467777778,1923.6,1.467777778,type1
263,276,56551,1.468055556,7570,1.468055556,type1
126,137,112871,1.468055556,4259.9,1.468055556,type1
211,215,78137,1.468611111,10509.6,1.468611111,type1
292,305,84034,1.469166667,9934.5,1.469166667,type1
28,216,129836,1.469444444,3974.7,1.469444444,type1
49,204,120173,1.470833333,21255.6,1.470833333,type1
47,188,110943,1.471388889,55364.2,1.471388889,type1
197,206,105601,1.471944444,54127.7,1.471944444,type1
297,344,82797,1.4725,9844,1.4725,type1
48,54,52200,1.472777778,8436.3,1.472777778,type1
59,149,85124,1.473055556,13355.7,1.473055556,type1
49,90,113283,1.473055556,15165.4,1.473055556,type1
98,104,96097,1.473888889,5590.2,1.473888889,type1
50,309,114690,1.473888889,63638.3,1.473888889,type1
186,201,75650,1.474444444,33183.5,1.474444444,type1
89,108,98134,1.474444444,18640.9,1.474444444,type1
125,128,111952,1.475,23558.6,1.475,type1
115,131,95028,1.476944444,3205.8,1.476944444,type1
53,102,98235,1.4775,33420.5,1.4775,type1
47,56,83395,1.477777778,13247.9,1.477777778,type1
18,19,117074,1.478055556,18456.6,1.478055556,type1
64,70,82777,1.478333333,24378.3,1.478333333,type1
129,321,77772,1.479166667,3485.4,1.479166667,type1
262,263,57602,1.479444444,20433.6,1.479444444,type1
175,303,70123,1.479444444,8765.7,1.479444444,type1
129,315,76927,1.479444444,3389.1,1.479444444,type1
262,281,87744,1.479722222,9297.7,1.479722222,type1
243,290,54626,1.480277778,18563.6,1.480277778,type1
127,323,121252,1.480277778,5282.6,1.480277778,type1
93,98,91382,1.480833333,13514.4,1.480833333,type1
155,310,97784,1.481111111,9808.8,1.481111111,type1
147,205,79180,1.481944444,44077.7,1.481944444,type1
86,322,99605,1.483333333,10194.8,1.483333333,type1
94,318,103971,1.483888889,7407.3,1.483888889,type1
102,105,86986,1.484166667,7549.8,1.484166667,type1
52,197,106386,1.484722222,42225.9,1.484722222,type1
55,188,81837,1.485555556,15543.3,1.485555556,type1
98,108,102921,1.486111111,14532.3,1.486111111,type1
267,271,47152,1.486388889,2522.6,1.486388889,type1
266,270,67583,1.486388889,13773.8,1.486388889,type1
64,237,127979,1.486944444,29063.5,1.486944444,type1
185,278,76865,1.488611111,5567.2,1.488611111,type1
94,315,101245,1.488888889,6833.5,1.488888889,type1
62,197,114833,1.488888889,47586.5,1.488888889,type1
86,90,104112,1.489166667,19161.1,1.489166667,type1
231,318,110605,1.489166667,6776.1,1.489166667,type1
93,323,120921,1.490555556,9544.2,1.490555556,type1
189,196,87660,1.490833333,10685.6,1.490833333,type1
160,234,121237,1.492222222,20232.3,1.492222222,type1
96,316,111053,1.492777778,8234.5,1.492777778,type1
157,321,116071,1.493333333,10703,1.493333333,type1
160,315,109828,1.493611111,7778.7,1.493611111,type1
141,144,100986,1.493888889,7540.8,1.493888889,type1
98,323,118966,1.494166667,12991.9,1.494166667,type1
47,86,103465,1.494722222,23291,1.494722222,type1
92,323,112528,1.494722222,15703.3,1.494722222,type1
57,201,112267,1.495555556,48692.1,1.495555556,type1
87,147,63375,1.496111111,45844.6,1.496111111,type1
58,87,90425,1.496666667,20508.9,1.496666667,type1
60,109,62481,1.496944444,9391.5,1.496944444,type1
144,145,96164,1.498055556,11853.3,1.498055556,type1
232,239,127517,1.498333333,9761.6,1.498333333,type1
55,149,88292,1.498611111,8212.7,1.498611111,type1
133,312,135326,1.498611111,14696.8,1.498611111,type1
268,270,68427,1.499166667,13989.3,1.499166667,type1
86,321,97154,1.499444444,9102.5,1.499444444,type1
127,129,75962,1.500277778,2857.4,1.500277778,type1
301,326,90098,1.500277778,10804.1,1.500277778,type1
48,109,120621,1.500277778,224366.9,1.500277778,type1
51,309,116805,1.500833333,27550.4,1.500833333,type1
143,153,86381,1.501111111,27308.8,1.501111111,type1
47,193,123165,1.501388889,28228.5,1.501388889,type1
126,343,69885,1.501944444,10577.8,1.501944444,type1
47,60,69910,1.502222222,8454.3,1.502222222,type1
109,189,117485,1.502222222,38080.6,1.502222222,type1
17,219,120272,1.502222222,27632.7,1.502222222,type1
47,190,121056,1.5025,21063.4,1.5025,type1
96,318,135870,1.5025,11819.4,1.5025,type1
271,285,50380,1.502777778,1535.4,1.502777778,type1
293,298,79992,1.502777778,2596.5,1.502777778,type1
209,245,83447,1.503611111,12333.5,1.503611111,type1
26,81,126368,1.503888889,41530.5,1.503888889,type1
49,96,111526,1.504166667,18570.3,1.504166667,type1
180,182,67651,1.504722222,9832.4,1.504722222,type1
257,258,85442,1.506666667,40563.3,1.506666667,type1
264,279,54127,1.507222222,24153.7,1.507222222,type1
238,318,103195,1.5075,11745.9,1.5075,type1
146,186,87995,1.508888889,26661.4,1.508888889,type1
24,37,119988,1.508888889,44704.5,1.508888889,type1
292,304,84431,1.511666667,8157.1,1.511666667,type1
163,180,71167,1.511944444,11559.1,1.511944444,type1
232,312,113990,1.511944444,31572.6,1.511944444,type1
44,150,87621,1.512222222,11905.1,1.512222222,type1
52,205,106285,1.512222222,41000.7,1.512222222,type1
48,198,118720,1.513333333,70632.1,1.513333333,type1
45,201,111083,1.513611111,18728.5,1.513611111,type1
97,320,118771,1.514166667,31985.6,1.514166667,type1
97,324,118771,1.514166667,31985.6,1.514166667,type1
198,202,107352,1.515,56603.3,1.515,type1
55,193,94059,1.515277778,12080.9,1.515277778,type1
86,313,104492,1.515833333,14755.2,1.515833333,type1
190,194,77146,1.516111111,15735.2,1.516111111,type1
62,205,114733,1.516388889,46141.8,1.516388889,type1
278,332,96766,1.516666667,10321.7,1.516666667,type1
56,197,84820,1.516944444,13141.5,1.516944444,type1
164,184,77791,1.518055556,6612.5,1.518055556,type1
96,102,102083,1.518055556,41913.9,1.518055556,type1
157,313,120080,1.518055556,19369.7,1.518055556,type1
18,20,91264,1.518333333,10147,1.518333333,type1
235,237,125130,1.518611111,14027.7,1.518611111,type1
47,102,103400,1.519166667,35855,1.519166667,type1
289,292,87024,1.519444444,6328.9,1.519444444,type1
45,90,116802,1.52,16153.9,1.52,type1
22,29,74869,1.520277778,3725.1,1.520277778,type1
103,106,80640,1.520277778,4744.3,1.520277778,type1
86,96,102355,1.520555556,25214.8,1.520555556,type1
293,303,76435,1.520833333,9674.8,1.520833333,type1
57,86,111097,1.520833333,25946.9,1.520833333,type1
299,345,97285,1.521111111,9969.9,1.521111111,type1
291,292,88608,1.521388889,6483.4,1.521388889,type1
41,235,92752,1.521666667,10441.7,1.521666667,type1
172,176,84020,1.5225,6050.8,1.5225,type1
88,192,107327,1.5225,22724,1.5225,type1
98,203,127556,1.5225,27279.3,1.5225,type1
331,343,86449,1.523333333,21016.3,1.523333333,type1
173,299,79559,1.523611111,2612.5,1.523611111,type1
50,194,90435,1.524444444,25815.4,1.524444444,type1
58,206,113678,1.524444444,20978.1,1.524444444,type1
233,240,127071,1.524444444,10195.1,1.524444444,type1
26,216,114319,1.524722222,5701.3,1.524722222,type1
205,206,106320,1.525,51514.3,1.525,type1
59,90,113986,1.525,28293.5,1.525,type1
284,285,51961,1.525833333,1293.6,1.525833333,type1
89,314,117027,1.526111111,28523.6,1.526111111,type1
269,278,83771,1.526388889,12086.6,1.526388889,type1
50,55,105161,1.526388889,14204.3,1.526388889,type1
238,240,127030,1.526944444,13719,1.526944444,type1
123,323,122104,1.527777778,7460.7,1.527777778,type1
97,313,128851,1.527777778,18792.3,1.527777778,type1
88,199,108157,1.528611111,27013.6,1.528611111,type1
186,309,109258,1.528888889,43206.2,1.528888889,type1
208,214,99380,1.529444444,6179.9,1.529444444,type1
186,192,103139,1.529722222,21236,1.529722222,type1
109,191,112287,1.530277778,17729.4,1.530277778,type1
240,243,84140,1.530555556,9830.7,1.530555556,type1
118,125,116154,1.531111111,13566.8,1.531111111,type1
296,298,79356,1.531944444,2544,1.531944444,type1
90,102,104157,1.532222222,26444.2,1.532222222,type1
23,34,123418,1.532222222,4764.9,1.532222222,type1
262,265,65925,1.533055556,13865.9,1.533055556,type1
141,153,80839,1.533055556,8742.5,1.533055556,type1
90,132,112644,1.533333333,6205,1.533333333,type1
91,323,116912,1.534166667,15542.6,1.534166667,type1
90,317,138813,1.534166667,20750.6,1.534166667,type1
147,203,82798,1.534444444,39718.7,1.534444444,type1
19,35,118096,1.535,6137.2,1.535,type1
50,56,90400,1.535555556,13044,1.535555556,type1
176,182,80954,1.536111111,11171.4,1.536111111,type1
266,274,68785,1.536944444,11200.1,1.536944444,type1
176,185,76579,1.538055556,5003.1,1.538055556,type1
119,342,115503,1.538055556,10934.4,1.538055556,type1
187,203,87292,1.538888889,11574,1.538888889,type1
291,326,94349,1.539166667,8486.9,1.539166667,type1
55,59,88655,1.540555556,13555.1,1.540555556,type1
22,23,114753,1.540555556,6449.8,1.540555556,type1
281,329,84844,1.540833333,10204.4,1.540833333,type1
70,235,80748,1.541111111,12587.3,1.541111111,type1
86,318,106391,1.541388889,9082.1,1.541388889,type1
52,56,72183,1.541944444,12543.7,1.541944444,type1
261,269,74734,1.541944444,5293.2,1.541944444,type1
283,285,73135,1.5425,1201.1,1.5425,type1
53,109,127162,1.543611111,61526.8,1.543611111,type1
113,212,109972,1.543888889,20363.2,1.543888889,type1
57,102,111033,1.545277778,43211.6,1.545277778,type1
34,37,125352,1.546111111,5642.9,1.546111111,type1
86,315,103665,1.546388889,8212.5,1.546388889,type1
155,321,106008,1.546388889,8897.3,1.546388889,type1
52,90,109687,1.546666667,27883,1.546666667,type1
123,129,76814,1.5475,3346.2,1.5475,type1
94,320,107034,1.5475,12905.4,1.5475,type1
94,324,107034,1.5475,12905.4,1.5475,type1
279,282,52977,1.548333333,27999.3,1.548333333,type1
157,315,119253,1.548888889,9488.8,1.548888889,type1
117,138,121581,1.550833333,18806,1.550833333,type1
106,244,83198,1.551111111,9139.5,1.551111111,type1
45,96,115045,1.551111111,20297.2,1.551111111,type1
51,194,92550,1.551388889,16556,1.551388889,type1
160,320,115618,1.551944444,17021.1,1.551944444,type1
160,324,115618,1.551944444,17021.1,1.551944444,type1
129,310,83330,1.552222222,3388.6,1.552222222,type1
291,307,71009,1.5525,6768.3,1.5525,type1
88,197,130930,1.5525,38404.8,1.5525,type1
187,190,57881,1.552777778,9052.9,1.552777778,type1
51,55,107275,1.553333333,10793.3,1.553333333,type1
316,317,117818,1.553333333,6934.2,1.553333333,type1
263,265,51610,1.553611111,13867.4,1.553611111,type1
172,298,89465,1.553888889,2235.2,1.553888889,type1
207,216,85508,1.554444444,4101.8,1.554444444,type1
169,305,86016,1.554444444,9357.7,1.554444444,type1
59,96,112229,1.556388889,45207.3,1.556388889,type1
36,81,131315,1.556388889,76473.1,1.556388889,type1
53,198,125261,1.556666667,37980.5,1.556666667,type1
48,188,114062,1.5575,97134.6,1.5575,type1
215,216,101526,1.557777778,4661.2,1.557777778,type1
158,318,107132,1.557777778,10898.2,1.557777778,type1
123,124,105105,1.558055556,4557,1.558055556,type1
47,204,128462,1.558055556,65574.6,1.558055556,type1
95,320,116475,1.56,39383.7,1.56,type1
95,324,116475,1.56,39383.7,1.56,type1
82,83,100774,1.560555556,11411.7,1.560555556,type1
269,283,86750,1.560833333,4163.9,1.560833333,type1
154,318,103737,1.560833333,8898.7,1.560833333,type1
200,204,117240,1.561944444,22848.7,1.561944444,type1
263,277,61122,1.562222222,9499.4,1.562222222,type1
18,32,96580,1.562222222,9972,1.562222222,type1
18,33,96580,1.562222222,8281.1,1.562222222,type1
51,56,92514,1.562777778,10085.1,1.562777778,type1
210,219,83597,1.563055556,14037.4,1.563055556,type1
48,56,86514,1.563888889,14080.2,1.563888889,type1
173,176,80493,1.565277778,2611.3,1.565277778,type1
57,149,89877,1.565277778,13640.6,1.565277778,type1
94,319,113253,1.565555556,12778,1.565555556,type1
21,146,89101,1.565833333,7820.9,1.565833333,type1
174,183,76689,1.566111111,47609.8,1.566111111,type1
22,145,88294,1.566666667,6367.6,1.566666667,type1
195,201,97218,1.566944444,49252.2,1.566944444,type1
59,201,112192,1.567777778,35983.6,1.567777778,type1
74,266,106410,1.569444444,15750.3,1.569444444,type1
96,114,107311,1.569722222,10986.2,1.569722222,type1
155,313,110016,1.571388889,14422.5,1.571388889,type1
24,29,83947,1.572222222,5623,1.572222222,type1
143,152,97738,1.572222222,7549.1,1.572222222,type1
89,147,98901,1.572222222,46767.5,1.572222222,type1
55,204,99355,1.572222222,15581.7,1.572222222,type1
95,313,126556,1.573611111,20863.4,1.573611111,type1
190,202,111378,1.573888889,22500.5,1.573888889,type1
97,315,131183,1.573888889,9226.6,1.573888889,type1
38,40,112640,1.574444444,12306,1.574444444,type1
97,321,133573,1.576388889,10007.6,1.576388889,type1
184,308,86771,1.576666667,18997.6,1.576666667,type1
253,257,79452,1.578055556,8039.3,1.578055556,type1
52,96,107929,1.578055556,44549.7,1.578055556,type1
137,138,113247,1.578611111,4226.3,1.578611111,type1
231,322,117276,1.578888889,6752.6,1.578888889,type1
94,104,94373,1.579166667,4339.6,1.579166667,type1
88,205,130829,1.58,37340.2,1.58,type1
17,216,125276,1.580555556,5746.4,1.580555556,type1
60,193,68695,1.580833333,7347.9,1.580833333,type1
101,241,103963,1.580833333,5442.4,1.580833333,type1
171,180,53307,1.581111111,3952.7,1.581111111,type1
50,202,124667,1.582222222,53877.2,1.582222222,type1
249,250,91195,1.5825,16773.2,1.5825,type1
49,201,116537,1.5825,16073.6,1.5825,type1
18,37,124744,1.583333333,16460.1,1.583333333,type1
46,198,77059,1.583611111,9419,1.583611111,type1
173,304,82726,1.583611111,2531.6,1.583611111,type1
96,319,145153,1.584166667,41203.4,1.584166667,type1
161,293,91218,1.585277778,15037.1,1.585277778,type1
88,93,97883,1.585277778,14356.1,1.585277778,type1
88,133,116595,1.586388889,15515.2,1.586388889,type1
48,193,126284,1.587222222,35139.8,1.587222222,type1
127,138,123142,1.587777778,5159.3,1.587777778,type1
48,60,73028,1.588333333,8615.9,1.588333333,type1
48,190,124175,1.588333333,24278.4,1.588333333,type1
98,192,109224,1.588888889,18016.7,1.588888889,type1
91,101,101944,1.589166667,9606.1,1.589166667,type1
34,191,105561,1.589166667,4284.2,1.589166667,type1
108,160,123014,1.589166667,10730.9,1.589166667,type1
262,273,68356,1.591111111,21488.3,1.591111111,type1
52,109,115880,1.591111111,67878.1,1.591111111,type1
104,232,119581,1.591111111,5592.4,1.591111111,type1
297,345,79675,1.591388889,8782.6,1.591388889,type1
94,108,101197,1.591388889,8868.4,1.591388889,type1
127,314,132790,1.591388889,5751.2,1.591388889,type1
159,244,107196,1.592222222,29035.9,1.592222222,type1
98,199,110054,1.594722222,20732.5,1.594722222,type1
62,109,124328,1.595277778,84450.4,1.595277778,type1
272,277,48103,1.595555556,4112.9,1.595555556,type1
175,304,69889,1.595833333,6898.2,1.595833333,type1
129,312,101521,1.596111111,4025.4,1.596111111,type1
55,148,102195,1.596388889,8318.7,1.596388889,type1
238,322,109866,1.596944444,12237.8,1.596944444,type1
338,345,115802,1.598055556,21384,1.598055556,type1
186,198,84273,1.599166667,34087.9,1.599166667,type1
296,300,50171,1.599444444,5381,1.599444444,type1
105,232,97242,1.6,7300.1,1.6,type1
53,188,120603,1.600833333,44089.2,1.600833333,type1
300,301,51765,1.601111111,4808.4,1.601111111,type1
71,73,104958,1.601666667,9506.7,1.601666667,type1
101,231,115871,1.601666667,5794,1.601666667,type1
155,315,109189,1.602222222,7985.7,1.602222222,type1
57,309,131318,1.603055556,73981.3,1.603055556,type1
92,147,103006,1.603611111,42683.9,1.603611111,type1
233,239,129391,1.603888889,7421.4,1.603888889,type1
52,198,113980,1.604444444,39841.3,1.604444444,type1
297,298,89932,1.605,2288.3,1.605,type1
86,320,109455,1.605,20409.8,1.605,type1
86,324,109455,1.605,20409.8,1.605,type1
97,147,109830,1.605,33410.6,1.605,type1
98,314,130504,1.605277778,18938.8,1.605277778,type1
92,314,124066,1.605833333,25966.6,1.605833333,type1
66,239,131299,1.606111111,7717.5,1.606111111,type1
238,239,129349,1.606388889,9235.2,1.606388889,type1
180,284,59445,1.606666667,4225.2,1.606666667,type1
107,244,123590,1.606944444,24642.4,1.606944444,type1
53,56,93055,1.607222222,11745.7,1.607222222,type1
157,320,125043,1.6075,31377.3,1.6075,type1
157,324,125043,1.6075,31377.3,1.6075,type1
49,86,115368,1.607777778,12214.1,1.607777778,type1
100,234,143877,1.608055556,9730.3,1.608055556,type1
62,198,122427,1.608611111,45023.4,1.608611111,type1
161,298,109063,1.608888889,2760.8,1.608888889,type1
118,132,117216,1.608888889,5416.4,1.608888889,type1
118,120,117914,1.608888889,4986.2,1.608888889,type1
49,149,83844,1.609166667,8581.4,1.609166667,type1
234,244,111016,1.609444444,29478.7,1.609444444,type1
51,202,126782,1.609444444,24603.3,1.609444444,type1
264,272,51095,1.61,5676.6,1.61,type1
231,240,143547,1.61,6873.6,1.61,type1
158,161,113354,1.610277778,46104.2,1.610277778,type1
278,329,97943,1.610833333,15982,1.610833333,type1
154,161,109959,1.613055556,23338,1.613055556,type1
22,28,141511,1.613611111,4319.5,1.613611111,type1
72,275,112192,1.615833333,10903.2,1.615833333,type1
87,94,88536,1.616666667,13216.4,1.616666667,type1
133,322,146591,1.617222222,8073.7,1.617222222,type1
121,138,115219,1.6175,11946.8,1.6175,type1
198,206,115165,1.617777778,50482.3,1.617777778,type1
56,88,101682,1.618055556,11766.7,1.618055556,type1
23,24,117789,1.618055556,16625.5,1.618055556,type1
98,197,132827,1.618888889,27091.7,1.618888889,type1
61,142,100263,1.619444444,11423.4,1.619444444,type1
70,234,117330,1.619722222,20502.8,1.619722222,type1
97,127,122582,1.619722222,6012.4,1.619722222,type1
95,315,128887,1.619722222,9573.2,1.619722222,type1
333,334,91353,1.620555556,36129.3,1.620555556,type1
99,320,125619,1.620555556,55443.8,1.620555556,type1
99,324,125619,1.620555556,55443.8,1.620555556,type1
19,258,91421,1.620833333,151554.1,1.620833333,type1
23,258,90039,1.621111111,21926.8,1.621111111,type1
175,302,75545,1.621388889,9242.5,1.621388889,type1
45,309,130134,1.621388889,20574.9,1.621388889,type1
311,320,81599,1.621666667,14685.1,1.621666667,type1
311,324,81599,1.621666667,14685.1,1.621666667,type1
95,321,131277,1.622222222,10445.2,1.622222222,type1
163,268,89387,1.623055556,21874.9,1.623055556,type1
156,241,110888,1.623055556,10669.2,1.623055556,type1
86,319,115674,1.623055556,20238.5,1.623055556,type1
188,189,121436,1.623055556,29172.4,1.623055556,type1
27,76,137667,1.624166667,17981.1,1.624166667,type1
21,196,112848,1.624444444,5397.5,1.624444444,type1
114,124,90072,1.625277778,4347.1,1.625277778,type1
192,201,99156,1.626388889,21702.8,1.626388889,type1
89,195,114307,1.626944444,63765.3,1.626944444,type1
180,281,67044,1.627222222,5824.3,1.627222222,type1
268,282,76121,1.6275,25161.3,1.6275,type1
78,79,97741,1.627777778,5559.4,1.627777778,type1
172,306,95515,1.628055556,7250,1.628055556,type1
201,309,104626,1.628055556,48418.2,1.628055556,type1
97,310,137979,1.628055556,10316.4,1.628055556,type1
161,292,100340,1.628611111,14847.8,1.628611111,type1
169,299,91348,1.629166667,7384,1.629166667,type1
186,194,94733,1.629444444,20534.1,1.629444444,type1
299,307,81825,1.63,8000.6,1.63,type1
61,147,102388,1.63,11167.1,1.63,type1
69,240,105914,1.630833333,10685.3,1.630833333,type1
53,193,132825,1.630833333,24058,1.630833333,type1
35,37,127216,1.631111111,5683.8,1.631111111,type1
53,60,79570,1.631666667,7600.9,1.631666667,type1
311,323,89392,1.631666667,9014.6,1.631666667,type1
48,94,104801,1.631666667,14385.2,1.631666667,type1
53,190,130716,1.631666667,18299.7,1.631666667,type1
268,274,71603,1.632222222,10761.6,1.632222222,type1
30,35,91249,1.632222222,4826.4,1.632222222,type1
49,102,115303,1.632222222,15106.1,1.632222222,type1
47,54,62491,1.632777778,7109.2,1.632777778,type1
283,328,103897,1.633055556,3942.9,1.633055556,type1
88,104,105981,1.633055556,5309,1.633055556,type1
99,313,135699,1.633888889,24179.3,1.633888889,type1
66,237,143558,1.633888889,15602.3,1.633888889,type1
261,332,97251,1.634166667,4628.9,1.634166667,type1
237,242,106729,1.634722222,7931.2,1.634722222,type1
186,195,108333,1.635555556,39676.7,1.635555556,type1
337,345,116613,1.635555556,31055.2,1.635555556,type1
272,278,74113,1.635833333,4620.6,1.635833333,type1
46,62,90164,1.635833333,9117,1.635833333,type1
99,147,110714,1.636666667,66919.5,1.636666667,type1
35,153,93305,1.636944444,5095.1,1.636944444,type1
55,57,94148,1.636944444,13917.7,1.636944444,type1
275,287,97784,1.636944444,9443.9,1.636944444,type1
60,204,73992,1.6375,8448.7,1.6375,type1
